Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Param_9,Param_10,Param_11,Param_12,Param_13,Param_14,Param_15,Confidence
0.36680190116167066,0.426529124379158,0.6453427597939968,0.04423416558653116,0.13658056080341338,0.05923416558653116,0.07423416558653116,0.08923416558653116,0.10423416558653116,0.9525230982512236,0.951779104602337,0.8115997668147088,0.08137578129768372,0.07556677425280214,0.09144753265380859,0.9674577
0.3529660913348198,0.4367914617061615,0.7568782118685543,0.040873398706316955,0.1228987741470337,0.055873398706316954,0.07253038579672576,0.0928218012265861,0.10783535390943289,0.8836892901681364,0.9602221863865852,0.8383382110416889,0.059338424497842795,0.08009602274000646,0.06073821353912353,0.91419595
0.3854419935680926,0.404936096072197,0.6528977672696114,0.037793379426002506,0.1481507897377014,0.0711282766506076,0.0861282766506076,0.1011282766506076,0.1161282766506076,0.8289713269591332,0.9832697551190853,0.8120566023170949,0.06209814598858357,0.061869030654430404,0.09363433122634887,0.96885395
0.3661763194203377,0.4238804489374161,0.6374701090425253,0.0475802880525589,0.13096789225935937,0.0625802880525589,0.0775802880525589,0.0925802880525589,0.1075802880525589,0.8579408809185028,0.9674807386875153,0.8468582131087781,0.06429395279884338,0.06424144257605077,0.08779197430610657,0.9296675
0.36924092039465906,0.41247672438621524,0.5420447939068078,0.04347122665494681,0.14293915152549744,0.0631131098613143,0.08937138623595238,0.10437138623595238,0.11938377137780189,0.8106239971965552,0.8435332300961018,0.9875938741326332,0.055181500810384754,0.09144452211260796,0.06596670007705688,0.95555305
0.358336845934391,0.4266985058784485,0.5215283834517002,0.042943814843893056,0.1265791428089142,0.058413444143533715,0.08098337362930179,0.09633971900381148,0.11137388790249825,0.8473408304780722,0.8306866258680821,0.9557316208839417,0.07397122035734356,0.07490533445077018,0.06934939908981323,0.99238867
0.3605223244428635,0.4302496686577797,0.6596552490189671,0.04287777567282319,0.12276269912719727,0.05828615173399449,0.0732861517339945,0.0882861517339945,0.10651346038132906,0.853332108552754,0.9679395868122578,0.8580817535191775,0.06398098798394203,0.07677497746795417,0.07085257339477538,0.9290533
0.3551360383629799,0.4388892732560635,0.7155392215590923,0.04489990741014481,0.13695154547691346,0.05989990741014481,0.07489990741014481,0.08989990741014481,0.11138387995883822,0.9000772081418036,0.9785680489778519,0.815755706936121,0.05452278744578362,0.0714164907038212,0.0814335070848465,0.97362965
0.35949359387159346,0.4324000597000122,0.6587974138230085,0.0381611742079258,0.13919909536838532,0.059151811403036124,0.07507712855786086,0.09831431317478419,0.12353771035373211,0.970022791197896,0.8244629544556141,0.8244925303578378,0.0604827637732029,0.07212067172303797,0.08441715383529663,0.975139
0.3539938643574715,0.43362276107072834,0.5803365360170603,0.04263511239551008,0.12358507454395294,0.05764131949543954,0.07858507454395294,0.09358507454395294,0.10858507454395294,0.9829632095366716,0.8287790171444416,0.977478213852644,0.057727039909362794,0.05828037229180337,0.09316703462600709,0.9579107
0.36139630556106567,0.4267012447118759,0.6776329323470592,0.040314148738980295,0.14415432691574098,0.06499937595129013,0.07999937595129013,0.09499937595129013,0.11039329328089952,0.8722299187958241,0.9661424758195877,0.8357689199686051,0.0587987719476223,0.06149491286277772,0.07974664902687073,0.9256828
0.3510478669404984,0.4359226942062378,0.6924941841378808,0.037762086987495426,0.14577333211898805,0.06746834952086211,0.08246834952086211,0.09746834952086211,0.11246834952086211,0.8264228045612574,0.8072531814575196,0.973594108748436,0.05260269328951836,0.09108450803160668,0.08539535975456237,0.9371295
0.38740729078650477,0.4030408173799515,0.50527547724545,0.03904478058218956,0.12085439562797547,0.060732735571265226,0.07575003529489041,0.09081475978046656,0.10582737618088722,0.8307250911712647,0.9514307542085647,0.9768891109526158,0.056304219430685046,0.07941368600726129,0.09467778635025025,0.9839984
0.353739475607872,0.44432846941053866,0.5184188942044974,0.03979134730994702,0.12726484060287477,0.06098342141956092,0.08197687169555576,0.09711663810051978,0.11212043900378048,0.8332381844103337,0.8209043761312962,0.9733504683077335,0.0868232933819294,0.07445979350991548,0.0757931191176176,0.9900506
0.367293553352356,0.4211498111486435,0.6676379578515887,0.04135051261633635,0.13319194585084915,0.06418498240709306,0.07918498240709305,0.09418498240709305,0.10918498240709305,0.8413106887549162,0.8888138174630702,0.9861024852395058,0.08352097233235836,0.07227243501693012,0.05606792831420898,0.9093687
0.3517099669575691,0.44614387899637226,0.7068404248874635,0.045599263012409214,0.14552398324012755,0.06059926301240921,0.07559926301240921,0.09059926301240921,0.10559926301240921,0.8213308117121458,0.9834526477098465,0.8073429990768433,0.06173613403439522,0.059650275141000755,0.09585705709457398,0.97475785
0.37088587731122974,0.4195439487695694,0.5940343846321106,0.03672517091035843,0.14180837512016298,0.06305187348723412,0.08002994741536677,0.0958246838644147,0.11162587139308452,0.9890935859322548,0.883449834266305,0.847420752966404,0.060440751540660864,0.09073267462849618,0.05857671499252319,0.95757556
0.36116192102432254,0.43821154385805133,0.5093243601948023,0.03868415534496308,0.13474294185638427,0.053708747115731245,0.06879085721671582,0.10351593121439219,0.11856026754379272,0.939713973928988,0.8243020578026772,0.8951969440471381,0.08430405515432358,0.08796786835789681,0.0902561354637146,0.9870127
0.3685279013216496,0.4203621804714203,0.5140577020168304,0.047013125568628314,0.12201312556862831,0.06201312556862831,0.07701312556862831,0.09201312556862831,0.10701312556862831,0.8858999219320715,0.9494827650159597,0.8101336012005806,0.05617071521878243,0.06866306100785734,0.09286383199691772,0.9835729
0.37314259201288225,0.41905631422996525,0.6702679499588906,0.04850498139858246,0.12874695390462876,0.06350498139858246,0.07850498139858246,0.09350498139858246,0.10850498139858246,0.8807036716192961,0.9647961862802505,0.8416112589895726,0.07977480428814888,0.07312118235602975,0.09360619592666626,0.94530296
0.35731029957532884,0.43195595741271975,0.5392246560931205,0.03893351718783379,0.13864553928375245,0.05977693333923818,0.0798514674909413,0.09507514509186149,0.11777746186107396,0.9655749334603548,0.8316935444056988,0.8456217067599296,0.07404591320715845,0.08187820357084276,0.07602307897666469,0.99218
0.3622496649622917,0.42890259176492695,0.6185763717770576,0.04334384139627218,0.11840297341346741,0.05840297341346741,0.07340297341346741,0.08840297341346741,0.10340297341346741,0.8708092494428158,0.9612876198351383,0.8419445683062077,0.06353165458142758,0.07638198247365655,0.07240009820461273,0.95144284
0.35451249688863756,0.433939029276371,0.5578216439634561,0.03592347517609597,0.134956690967083,0.06774623497463764,0.08274623497463764,0.09774623497463764,0.11366551446868106,0.8574844393268228,0.9902761758565902,0.8145619122445584,0.05953690872192383,0.0716436841338873,0.07203375744819641,0.9798471
0.3634297174215317,0.42755450606346135,0.6813489170752466,0.04123179502785206,0.13710536360740663,0.06206685614287853,0.07706685614287853,0.09206685614287853,0.11736239379495382,0.8471782090306282,0.9643899819254875,0.8307040307641029,0.05931899118423462,0.06581699703633787,0.06968547916412353,0.94534194
0.3533269244432449,0.4380437768995762,0.5935373407870531,0.04273238189518452,0.12604600340127944,0.057732381895184516,0.07453314074873925,0.08955601909905672,0.10545662324726582,0.9383068578526378,0.8118744065225124,0.8122930616259575,0.08371959057450296,0.08924220097064973,0.09402588939666748,0.975266
0.3713045325875282,0.4257459178566933,0.5271270053386689,0.045770300552248955,0.1455515730381012,0.060770300552248954,0.07577030055224895,0.09077030055224895,0.11256616360917687,0.9488450993940234,0.9158253121703863,0.814030169081688,0.08294540432989597,0.06405726926028729,0.09695094347000122,0.9772495
0.3545559746026993,0.4545041833072901,0.5090692377358674,0.04617026194930077,0.12258431732654572,0.06117026194930077,0.07617026194930077,0.09117026194930077,0.10617026194930076,0.8650575367033482,0.9428143427670002,0.8068393909454346,0.08831024532318116,0.07809886254370213,0.09509934520721436,0.9740418
0.3753580455482006,0.4158952057361603,0.6706717654153704,0.03771691545844078,0.14270055532455445,0.06382360732629896,0.07957392150759697,0.09532179026156665,0.11110684275180101,0.9846303459703922,0.905114482467249,0.8035921855449677,0.07261598126478494,0.0711853047758341,0.06310477018356322,0.91991466
0.3668797671794891,0.4261355847120285,0.7333121291086078,0.03639162391424179,0.13596183836460113,0.05664713324308396,0.07166024053990841,0.08666024053990841,0.11114814886376262,0.9469887770906091,0.9654592858016491,0.8284233842730523,0.057802596932649615,0.07026774179190398,0.05847979927062988,0.94339997
0.3524830257892609,0.43657589554786685,0.7143554220557212,0.04754942432045937,0.12254942432045937,0.06254942432045937,0.07754942432045937,0.09254942432045937,0.10754942432045937,0.8379639290004969,0.9225877962306142,0.9901520838737488,0.058229225730896,0.08930391529202462,0.0976215558052063,0.91853076
0.36269520461559296,0.42787535935640336,0.723565915574762,0.039685282036662106,0.12489969968795776,0.05468668392002583,0.06968668392002583,0.08468668392002583,0.09968668392002583,0.855148447200656,0.9629785382032394,0.9893187689006329,0.06492602920532227,0.05913147091865541,0.07980091655254364,0.9285643
0.3673734283447266,0.4228647977113724,0.6765985981374979,0.04116634231060744,0.13517489552497863,0.06097291574329139,0.07597291574329139,0.09097291574329139,0.10652290837466716,0.8455153619855642,0.9679153162539005,0.8272474888205529,0.05811924759149552,0.06769324398040773,0.06822924995422364,0.930978
0.36720280528068544,0.4233782529830933,0.6488680024221539,0.046977806687355045,0.13304895788431167,0.06410366920828821,0.07910366920828821,0.09410366920828821,0.1091036692082882,0.8574881538182497,0.9683974643528461,0.8433898038387299,0.061745850691199304,0.07289810208231212,0.08915077352523804,0.9301087
0.36963998034596446,0.4209143787622452,0.5880186088442803,0.04175937727093697,0.1410716223716736,0.05680814808309079,0.07182972405701876,0.08705413913428783,0.10213026636242867,0.9826431675255298,0.9359274051070213,0.8423189160645008,0.0827165889710188,0.08612626224756242,0.0889207615852356,0.9839536
0.3627262279391289,0.4276719242334366,0.6550225704029202,0.04124599978327752,0.12468685269355774,0.06103025124669076,0.07607465129718186,0.0910788562193513,0.10788054541945458,0.8393668867528439,0.9682735213518143,0.8352607864141465,0.059434249496459965,0.07620505842939021,0.07107852983474731,0.9431018
0.3616079279780388,0.42471474409103394,0.6786937658675015,0.03656892061233521,0.14078678488731383,0.05784821839332581,0.07284821839332581,0.09078099528104067,0.12379848840236662,0.8392331054866314,0.988772544503212,0.9037482950892299,0.06701846295297147,0.06326491613686086,0.08600477194786071,0.9012765
0.3510711944103241,0.4403715431690216,0.7908516250714659,0.03583359390497208,0.12254874110221864,0.05083359390497208,0.06583359390497208,0.08083359390497208,0.10122574774622917,0.8397788527458907,0.9890175425708294,0.9738595307648182,0.05664949718117714,0.05841678312420846,0.08444735550880432,0.9701597
0.3602770230174065,0.4280247241258621,0.6582693441063165,0.03916986517608166,0.14049025416374206,0.060874706213176255,0.07587470621317625,0.09184656300246716,0.12292062024474143,0.8366289521008731,0.9486710410743951,0.8255508839011193,0.060213205534219744,0.07584512849897147,0.09270266914367675,0.92748404
0.36283392608165743,0.42925448417663575,0.6835160909615456,0.044944055452942853,0.1372847980260849,0.060405279022455224,0.07540527902245522,0.09040527902245522,0.11517994744479655,0.9838774510264396,0.814527007061243,0.8460283755660057,0.06129416329264641,0.07025340260565283,0.08771321678161621,0.9719747
0.3611115923523903,0.425765073299408,0.668454521267116,0.037735067307949066,0.13979993581771852,0.0631231557622552,0.0781231557622552,0.0931231557622552,0.11081363127231597,0.837070407640934,0.9555779233455658,0.8259402667820455,0.06043137860894204,0.0646011426895857,0.09190065717697143,0.9390061
0.3787276972085238,0.4080430716276169,0.5100864708602428,0.04857963040471077,0.12357963040471076,0.06357963040471076,0.07857963040471076,0.09357963040471076,0.10857963040471076,0.9822778367191554,0.8704031051129103,0.8262116790294648,0.0740201604731381,0.06978041353821755,0.09327960014343262,0.9570586
0.3658518585562706,0.4259473904967308,0.6804985636040568,0.04867113888263703,0.14287128329277038,0.06368309162631632,0.07868309162631631,0.09368309162631631,0.11159864189103245,0.8073280369102955,0.9706000413417816,0.8391638685226441,0.0691191749200225,0.07883389323949815,0.07094461143016814,0.9282884
0.36846997275948523,0.42235895395278933,0.6681339898377657,0.04128103479743004,0.13818531572818757,0.0640562004454434,0.0790562004454434,0.0940562004454434,0.1090562004454434,0.8489602236330509,0.9671308043956757,0.8334398812234403,0.05837429299354553,0.0634007180184126,0.07031930911540984,0.9260274
0.3738738504052162,0.41215945184230807,0.54463824852705,0.044199944958090785,0.13332811444997789,0.06618519179085271,0.0811851917908527,0.0961851917908527,0.1111851917908527,0.8870698214113713,0.8186684896469116,0.9726024337410927,0.08143583111166955,0.07377003527991474,0.06329025888442993,0.9382217
0.3603981497883797,0.43181612193584445,0.5167697518587112,0.0407012115046382,0.12740472495555877,0.0558762936860323,0.07089614726603032,0.0944467110671103,0.10949872357845306,0.8362796707570553,0.8351497826695442,0.9361462151467801,0.08817597033381462,0.07939664122462274,0.08650919461250305,0.9764414
